156220	1
156227	1
156250	1
156254	1
156322	1
156324	1
156332	1
156336	1
156343	1
156355	1
156370	1
156380	1
156384	1
156411	1
156458	1
156525	1
156533	1
156534	1
156552	1
156556	1
156564	1
156596	1
156611	1
156618	1
156631	1
156658	1
156686	1
156691	1
156733	1
156734	1
156738	1
156753	1
156784	1
156797	1
156801	1
156814	1
156825	1
156838	1
156891	1
156940	1
156944	1
156967	1
156979	1
156993	1
157000	1
157023	1
157027	1
157040	1
157044	1
157098	1
157100	1
157113	1
157182	1
157203	1
157204	1
157223	1
157238	1
157240	1
157244	1
157281	1
157344	1
157364	1
157372	1
157396	1
157420	1
157436	1
157500	1
157514	1
157516	1
157521	1
157571	1
157590	1
157608	1
158828	1
159981	1
160384	1
166147	1
166955	1
172942	1
173911	1
174594	1
175210	1
175924	1
176533	1
180201	1
180324	1
180495	1
181613	1
181647	1
181664	1
181665	1
183004	1
187031	1
189441	1
190754	1
197474	1
197503	1
199965	1
201319	1
201555	1
203349	1
204576	1
204625	1
205877	1
207617	1
212024	1
217968	1
218661	1
223025	1
223034	1
223269	1
224411	1
226191	1
232696	1
232888	1
233807	1
234132	1
234134	1
235094	1
238009	1
240463	1
242636	1
243028	1
246286	1
248840	1
249018	1
257826	1
258779	1
258883	1
261311	1
270271	1
274069	1
274511	1
274827	1
276584	1
277226	1
277641	1
278320	1
279007	1
279267	1
280337	1
282492	1
282577	1
282586	1
285494	1
285774	1
287218	1
290711	1
291371	1
295614	1
296142	1
302041	1
302397	1
302915	1
302989	1
303408	1
303856	1
306360	1
310339	1
313999	1
314364	1
315575	1
318425	1
318537	1
319813	1
322960	1
328829	1
329221	1
335490	1
336037	1
337898	1
338044	1
341173	1
341697	1
347118	1
351363	1
351923	1
352357	1
353697	1
355822	1
360034	1
360755	1
363190	1
363620	1
366108	1
366965	1
370761	1
372441	1
376255	1
378291	1
379418	1
381580	1
381923	1
386026	1
387127	1
392168	1
403453	1
406715	1
406981	1
407259	1
410834	1
412160	1
412507	1
412533	1
419549	1
423046	1
423147	1
425617	1
426733	1
431959	1
432899	1
444866	1
445078	1
450219	1
453109	1
454762	1
458127	1
459100	1
459129	1
459580	1
463697	1
463727	1
463981	1
466997	1
468040	1
479203	1
486119	1
487720	1
488561	1
489645	1
492405	1
501735	1
514903	1
518275	1
519665	1
521325	1
521665	1
523500	1
526519	1
530210	1
530236	1
535476	1
535655	1
539661	1
541183	1
542638	1
545074	1
547697	1
554012	1
560479	1
568885	1
571284	1
580502	1
580914	1
581122	1
582648	1
589321	1
590454	1
594022	1
598638	1
608545	1
608725	1
610962	1
612025	1
638215	1
638881	1
639427	1
641219	1
8	2
40	2
89	2
276	2
305	2
426	2
455	2
519	2
740	2
794	2
963	2
990	2
1024	2
1071	2
1155	2
1203	2
1220	2
1378	2
1603	2
1709	2
1768	2
1970	2
1991	2
2034	2
2786	2
2890	2
3209	2
3278	2
3406	2
3670	2
3682	2
3797	2
3911	2
4360	2
4891	2
5022	2
5036	2
5094	2
5136	2
5341	2
5502	2
5541	2
5770	2
5873	2
6538	2
6899	2
6926	2
6931	2
7020	2
7115	2
7142	2
7152	2
7371	2
7546	2
7577	2
7682	2
7683	2
7716	2
7794	2
7942	2
7977	2
8580	2
8745	2
9136	2
9378	2
9400	2
9430	2
9760	2
9813	2
9885	2
10370	2
10373	2
10553	2
10778	2
11261	2
11304	2
11322	2
11384	2
11498	2
11700	2
11741	2
12006	2
12258	2
12331	2
12504	2
12809	2
13029	2
13040	2
13072	2
13103	2
14785	2
15059	2
15311	2
15345	2
15534	2
15535	2
15825	2
16423	2
17347	2
17748	2
17795	2
17894	2
18209	2
18553	2
19150	2
19170	2
19198	2
19573	2
21162	2
21523	2
21791	2
21884	2
21992	2
22143	2
22344	2
22372	2
22409	2
22434	2
22596	2
22823	2
22866	2
22882	2
22946	2
23225	2
23241	2
23250	2
23612	2
23679	2
23804	2
23816	2
23862	2
24036	2
24057	2
24092	2
24104	2
24159	2
24168	2
24390	2
24437	2
24452	2
24465	2
24542	2
24555	2
24574	2
24715	2
24836	2
24996	2
25134	2
25533	2
25568	2
25690	2
25707	2
25768	2
25774	2
25834	2
25862	2
26220	2
26396	2
26637	2
26645	2
26689	2
26840	2
26841	2
26874	2
27106	2
27132	2
27144	2
27151	2
27368	2
27388	2
27397	2
27403	2
27414	2
27559	2
27591	2
27652	2
27667	2
28001	2
28115	2
28422	2
28492	2
28716	2
28925	2
29003	2
29528	2
30953	2
31340	2
32244	2
35295	2
35383	2
35404	2
35416	2
35561	2
36314	2
36747	2
36824	2
37202	2
37364	2
37589	2
37702	2
38223	2
38230	2
38425	2
38703	2
39188	2
43052	2
43884	2
43940	2
43949	2
44207	2
44277	2
44722	2
44752	2
45246	2
46792	2
47612	2
47717	2
48859	2
49162	2
49956	2
52602	2
53574	2
57530	2
58255	2
58704	2
58740	2
58779	2
59548	2
59676	2
59756	2
60115	2
60699	2
60725	2
60995	2
61447	2
61492	2
61511	2
61843	2
61846	2
62356	2
65420	2
66153	2
69166	2
70664	2
71524	2
71718	2
72682	2
72773	2
73416	2
73444	2
74348	2
76294	2
76377	2
76608	2
79189	2
79532	2
79570	2
80759	2
84176	2
87030	2
87568	2
88014	2
90300	2
90311	2
90468	2
91215	2
91849	2
93150	2
98972	2
99745	2
99845	2
100597	2
101170	2
102428	2
102609	2
102817	2
102894	2
102903	2
103299	2
103418	2
106399	2
108114	2
110076	2
113902	2
122248	2
124161	2
124361	2
124694	2
124714	2
125490	2
126031	2
126236	2
127747	2
129640	2
129732	2
129865	2
129870	2
129872	2
129878	2
129879	2
129883	2
129887	2
129888	2
129899	2
129900	2
129910	2
129916	2
129917	2
129929	2
129930	2
130218	2
130379	2
130612	2
130648	2
130908	2
132293	2
132791	2
134724	2
134939	2
136233	2
137109	2
137908	2
138162	2
138428	2
139648	2
139684	2
139940	2
140495	2
141307	2
142758	2
142930	2
143051	2
145645	2
147232	2
148690	2
150772	2
151650	2
153218	2
153224	2
153227	2
157110	2
158061	2
160227	2
162799	2
167482	2
168078	2
169655	2
171473	2
171973	2
173194	2
174740	2
174771	2
175980	2
175985	2
176058	2
181854	2
182115	2
182769	2
183730	2
183844	2
184269	2
186273	2
187187	2
190997	2
191052	2
191385	2
193467	2
193931	2
193934	2
194237	2
195694	2
197344	2
197503	2
198448	2
199222	2
199230	2
201200	2
201798	2
202601	2
202691	2
202973	2
203642	2
203653	2
203902	2
204152	2
205061	2
205329	2
205656	2
206917	2
206938	2
207505	2
208501	2
208700	2
211209	2
211223	2
212792	2
214602	2
217825	2
218079	2
218087	2
218319	2
218417	2
219024	2
219749	2
220679	2
221107	2
222451	2
223408	2
226015	2
226224	2
227931	2
228165	2
229267	2
229515	2
230139	2
232038	2
232383	2
235082	2
235085	2
235115	2
249917	2
251173	2
254571	2
255079	2
258218	2
258222	2
258723	2
258728	2
259471	2
260355	2
260775	2
261042	2
261796	2
262800	2
263081	2
263545	2
267323	2
267428	2
267746	2
268660	2
268959	2
271634	2
273647	2
274357	2
279007	2
279178	2
281517	2
281572	2
281603	2
282721	2
282895	2
283067	2
283399	2
289475	2
292554	2
293483	2
295943	2
296208	2
296908	2
297351	2
300645	2
304385	2
305043	2
305327	2
305768	2
305902	2
306077	2
307861	2
311901	2
313932	2
318233	2
318254	2
318616	2
321675	2
323070	2
325376	2
326807	2
339973	2
340628	2
359535	2
359586	2
371018	2
371384	2
375579	2
378636	2
378868	2
382696	2
382859	2
384184	2
386397	2
388173	2
388444	2
388849	2
389221	2
390803	2
393931	2
398447	2
399659	2
412246	2
414993	2
420107	2
420915	2
421229	2
424943	2
424951	2
434142	2
434728	2
435015	2
437285	2
445583	2
447964	2
449349	2
450690	2
453576	2
453870	2
455094	2
455382	2
457407	2
457984	2
462551	2
470581	2
471114	2
473945	2
474638	2
479139	2
479555	2
479627	2
482090	2
484656	2
485520	2
485523	2
485704	2
488561	2
490254	2
491733	2
497467	2
504784	2
508197	2
509922	2
529961	2
533034	2
534300	2
541558	2
543859	2
545942	2
549580	2
551521	2
553060	2
553551	2
559757	2
560271	2
563897	2
571411	2
589756	2
592717	2
601303	2
605096	2
611271	2
613976	2
615810	2
616949	2
619063	2
624990	2
626579	2
630117	2
632061	2
633889	2
634118	2
635771	2
636822	2
637731	2
637877	2
638215	2
638363	2
638527	2
639886	2
639943	2
640949	2
641199	2
641236	2
641323	2
641784	2
641832	2
641915	2
642328	2
642806	2
643181	2
643580	2
643958	2
13	3
15	3
40	3
52	3
64	3
78	3
83	3
91	3
121	3
124	3
154	3
165	3
170	3
173	3
210	3
242	3
255	3
291	3
302	3
340	3
426	3
455	3
519	3
698	3
707	3
714	3
731	3
773	3
810	3
823	3
834	3
859	3
932	3
935	3
957	3
1029	3
1042	3
1093	3
1160	3
1172	3
1219	3
1249	3
1290	3
1308	3
1455	3
1491	3
1529	3
1764	3
1772	3
1774	3
1790	3
1829	3
1916	3
1934	3
1948	3
2034	3
2108	3
2151	3
2426	3
2429	3
2486	3
2568	3
2821	3
2888	3
2890	3
3009	3
3010	3
3067	3
3100	3
3178	3
3188	3
3209	3
3216	3
3220	3
3222	3
3231	3
3488	3
3538	3
3547	3
3592	3
3603	3
3620	3
3622	3
3726	3
4121	3
4304	3
4312	3
4386	3
4596	3
4678	3
4966	3
4972	3
5036	3
5049	3
5173	3
5177	3
5341	3
5564	3
5572	3
5595	3
5716	3
5763	3
5787	3
5839	3
5873	3
5883	3
5921	3
5926	3
5937	3
6020	3
6045	3
6057	3
6060	3
6075	3
6095	3
6140	3
6158	3
6270	3
6290	3
6292	3
6330	3
6441	3
6476	3
6690	3
6692	3
6723	3
6743	3
6752	3
6805	3
6820	3
6899	3
6978	3
7029	3
7133	3
7147	3
7283	3
7304	3
7365	3
7371	3
7546	3
7583	3
7603	3
7635	3
7694	3
7701	3
7791	3
7827	3
7851	3
7965	3
7989	3
8013	3
8071	3
8074	3
8108	3
8170	3
8193	3
8218	3
8256	3
8476	3
8481	3
8533	3
8618	3
8643	3
8745	3
8782	3
8831	3
8833	3
8842	3
8850	3
8879	3
8917	3
9004	3
9011	3
9059	3
9072	3
9110	3
9143	3
9145	3
9162	3
9165	3
9219	3
9251	3
9400	3
9409	3
9413	3
9549	3
9553	3
9813	3
9845	3
9855	3
9877	3
9881	3
9888	3
10002	3
10006	3
10012	3
10037	3
10060	3
10115	3
10127	3
10224	3
10243	3
10259	3
10264	3
10315	3
10370	3
10403	3
10414	3
10489	3
10553	3
10555	3
10599	3
10626	3
10666	3
10726	3
10851	3
10954	3
11109	3
11176	3
11192	3
11261	3
11287	3
11304	3
11346	3
11490	3
11609	3
11715	3
11810	3
11823	3
11949	3
11978	3
12016	3
12055	3
12080	3
12240	3
12406	3
12857	3
12888	3
12955	3
13118	3
13266	3
13406	3
13530	3
13599	3
13692	3
13699	3
13738	3
13974	3
14032	3
14156	3
14212	3
14213	3
14240	3
14353	3
14437	3
14623	3
14963	3
15048	3
15248	3
15311	3
15534	3
15586	3
15610	3
15830	3
15913	3
16004	3
16050	3
16116	3
16355	3
16439	3
16455	3
16778	3
17110	3
17128	3
17173	3
17216	3
17231	3
17342	3
17436	3
17491	3
17599	3
17750	3
17751	3
17822	3
17894	3
17906	3
18112	3
18303	3
18386	3
18466	3
18473	3
18479	3
18481	3
18574	3
18780	3
18813	3
18952	3
19057	3
19133	3
19198	3
19298	3
19362	3
19385	3
19537	3
19609	3
19660	3
19817	3
20056	3
20119	3
20191	3
20524	3
20575	3
20713	3
20836	3
20930	3
21052	3
21160	3
21214	3
21281	3
21523	3
21622	3
21704	3
21765	3
22088	3
22143	3
22298	3
22344	3
22357	3
22368	3
22402	3
22672	3
22749	3
22750	3
22810	3
22818	3
22866	3
22913	3
22924	3
22929	3
22945	3
22989	3
23089	3
23140	3
23142	3
23152	3
23216	3
23245	3
23250	3
23257	3
23273	3
23356	3
23416	3
23537	3
23578	3
23612	3
23653	3
23679	3
23794	3
23804	3
23879	3
23954	3
23980	3
24057	3
24092	3
24210	3
24219	3
24413	3
24428	3
24429	3
24740	3
24753	3
24756	3
24810	3
25086	3
25090	3
25140	3
25198	3
25223	3
25307	3
25396	3
25410	3
25527	3
25599	3
25652	3
25796	3
25798	3
25803	3
25856	3
25861	3
25862	3
25907	3
25924	3
25938	3
26001	3
26084	3
26186	3
26256	3
26271	3
26331	3
26383	3
26411	3
26474	3
26493	3
26608	3
26638	3
26649	3
26714	3
26959	3
27133	3
27151	3
27157	3
27378	3
27414	3
27452	3
27487	3
27490	3
27587	3
27591	3
27635	3
27652	3
27823	3
27874	3
27891	3
27973	3
28001	3
28063	3
28067	3
28094	3
28153	3
28536	3
28615	3
28649	3
28798	3
28979	3
29151	3
29517	3
29808	3
30057	3
30483	3
30908	3
31196	3
31329	3
31340	3
31440	3
31448	3
31512	3
31956	3
31996	3
32011	3
32206	3
32368	3
32442	3
32518	3
32582	3
32878	3
32979	3
33075	3
33565	3
33808	3
33992	3
35214	3
35350	3
35383	3
35394	3
35464	3
35561	3
35602	3
35603	3
35613	3
35772	3
35773	3
35873	3
35897	3
35985	3
36213	3
36318	3
36629	3
36714	3
36803	3
36952	3
37079	3
37166	3
37188	3
37202	3
37211	3
37242	3
37251	3
37324	3
37347	3
37364	3
37702	3
37746	3
38032	3
38038	3
38068	3
38087	3
38199	3
38232	3
38407	3
38472	3
39133	3
39157	3
39161	3
39163	3
39170	3
39184	3
39381	3
39940	3
40538	3
40791	3
41848	3
41883	3
42413	3
42470	3
42822	3
42981	3
43066	3
43267	3
43467	3
43493	3
43800	3
43805	3
43862	3
43997	3
44207	3
44293	3
44347	3
44522	3
44589	3
44722	3
44770	3
44790	3
45451	3
45498	3
45537	3
46052	3
46165	3
46185	3
46206	3
46439	3
47304	3
47349	3
47625	3
47632	3
47659	3
47679	3
47702	3
47715	3
47716	3
47720	3
47744	3
47782	3
47784	3
47789	3
48089	3
48263	3
48363	3
48577	3
48593	3
48607	3
48642	3
48680	3
48948	3
49194	3
49237	3
49269	3
49281	3
49486	3
49796	3
49889	3
50121	3
50321	3
50393	3
50394	3
50424	3
50493	3
50533	3
50712	3
50859	3
50873	3
51054	3
51209	3
51234	3
51334	3
51603	3
51731	3
51781	3
51987	3
52163	3
52172	3
52236	3
52286	3
52510	3
53574	3
53837	3
53890	3
54442	3
54489	3
54681	3
54795	3
56046	3
56142	3
56541	3
57385	3
57651	3
57682	3
57739	3
57801	3
57995	3
58255	3
58604	3
58617	3
58833	3
58973	3
59085	3
59087	3
59396	3
59560	3
59674	3
59686	3
59756	3
59961	3
59975	3
60153	3
60253	3
60272	3
60288	3
60307	3
60353	3
60631	3
60690	3
60720	3
60919	3
60923	3
60962	3
60966	3
60976	3
60985	3
60993	3
61002	3
61004	3
61005	3
61318	3
61447	3
61492	3
61548	3
62026	3
62661	3
62771	3
62874	3
62953	3
63016	3
63112	3
63139	3
63261	3
63533	3
63897	3
63996	3
64469	3
64481	3
65020	3
65026	3
65077	3
65420	3
65663	3
66416	3
66493	3
67609	3
68425	3
68730	3
69168	3
70030	3
70323	3
70339	3
70382	3
71186	3
71232	3
71281	3
71284	3
71656	3
71755	3
73167	3
73271	3
73416	3
73721	3
74143	3
74214	3
74335	3
74387	3
74950	3
75963	3
76223	3
76640	3
77007	3
77215	3
77480	3
77614	3
78395	3
78600	3
78785	3
79189	3
79478	3
79980	3
80193	3
80579	3
81981	3
82299	3
82884	3
83109	3
83320	3
83417	3
83434	3
83554	3
83836	3
83847	3
84848	3
85003	3
85016	3
85532	3
85652	3
86153	3
86758	3
86827	3
86907	3
86930	3
87149	3
87206	3
87427	3
88014	3
88295	3
88431	3
90248	3
90314	3
90912	3
91114	3
91312	3
91401	3
91408	3
91425	3
91428	3
91449	3
91849	3
91888	3
91892	3
92410	3
93391	3
93595	3
93733	3
93836	3
93871	3
93922	3
94050	3
94208	3
94299	3
94726	3
94986	3
95032	3
95366	3
95868	3
96699	3
96885	3
97313	3
99854	3
100563	3
100814	3
101170	3
101199	3
101264	3
101291	3
101355	3
101364	3
101952	3
102005	3
102033	3
102245	3
102498	3
102645	3
102823	3
103029	3
103421	3
103527	3
104746	3
104796	3
105197	3
105465	3
105559	3
105764	3
106302	3
106896	3
107525	3
107688	3
107978	3
108114	3
108174	3
108591	3
109282	3
110213	3
110469	3
110677	3
111449	3
111708	3
112744	3
113562	3
113796	3
113816	3
113902	3
114013	3
114269	3
114459	3
116413	3
116485	3
116502	3
116919	3
117260	3
117300	3
117306	3
117313	3
117380	3
118182	3
118327	3
121783	3
122670	3
123398	3
123506	3
123798	3
123823	3
124114	3
124258	3
124345	3
124475	3
124501	3
124710	3
124756	3
125473	3
125850	3
126322	3
126554	3
126808	3
126915	3
127320	3
127631	3
127661	3
127747	3
127821	3
127836	3
127838	3
128440	3
128729	3
128740	3
129004	3
129474	3
129640	3
129734	3
129777	3
129843	3
129871	3
129900	3
129910	3
129918	3
130087	3
130287	3
130326	3
131355	3
131439	3
131550	3
131586	3
132279	3
132305	3
132828	3
133084	3
134429	3
135050	3
135234	3
135283	3
135420	3
135675	3
136062	3
136351	3
137116	3
137247	3
137311	3
138614	3
138794	3
139601	3
139686	3
139712	3
139727	3
139739	3
139773	3
139781	3
139797	3
139821	3
139823	3
139827	3
139866	3
139983	3
140319	3
140510	3
141427	3
141733	3
143274	3
143927	3
144991	3
145545	3
146742	3
146920	3
148684	3
148687	3
148856	3
150083	3
150361	3
150406	3
150434	3
150471	3
150512	3
150829	3
151076	3
151081	3
151197	3
151206	3
153502	3
153793	3
154514	3
154516	3
154523	3
154528	3
154548	3
154549	3
154556	3
154581	3
154590	3
154596	3
154623	3
154628	3
154635	3
154647	3
154653	3
154658	3
154661	3
154662	3
154882	3
154936	3
155507	3
155925	3
156625	3
157107	3
157268	3
157351	3
157475	3
158016	3
158562	3
160344	3
160971	3
162402	3
163547	3
163726	3
163911	3
163957	3
163964	3
164478	3
164512	3
164814	3
164929	3
165280	3
165785	3
166536	3
166978	3
166999	3
167324	3
167729	3
168048	3
168177	3
169022	3
169655	3
169718	3
171048	3
172021	3
172228	3
172707	3
174228	3
174594	3
175191	3
175210	3
175556	3
175979	3
175984	3
176000	3
176045	3
176067	3
176264	3
176387	3
176949	3
177163	3
177363	3
177754	3
178224	3
178258	3
178910	3
179902	3
180056	3
180140	3
182406	3
182762	3
182763	3
183965	3
184067	3
184231	3
184331	3
184541	3
184691	3
184705	3
185065	3
185652	3
186204	3
186280	3
186677	3
187400	3
187446	3
187654	3
188448	3
188595	3
189369	3
189862	3
190754	3
190824	3
190922	3
192358	3
192366	3
192377	3
192394	3
192398	3
192414	3
192425	3
193414	3
193421	3
193436	3
194965	3
195225	3
195716	3
196242	3
196302	3
196367	3
196734	3
197403	3
197453	3
197457	3
197535	3
198456	3
198501	3
198793	3
199166	3
199570	3
200809	3
200863	3
201631	3
201690	3
201696	3
202606	3
202663	3
202753	3
202765	3
202801	3
202973	3
203021	3
203597	3
203625	3
203849	3
204258	3
204675	3
205658	3
205714	3
205910	3
206309	3
206938	3
207486	3
207979	3
208618	3
210238	3
210530	3
210889	3
210928	3
210964	3
211469	3
212249	3
212469	3
212480	3
212662	3
213155	3
213195	3
213394	3
214191	3
214449	3
214741	3
214822	3
215119	3
215457	3
215560	3
216175	3
216861	3
217279	3
217545	3
217802	3
217825	3
219384	3
219761	3
220381	3
220481	3
220755	3
221110	3
221304	3
222291	3
222510	3
222696	3
223034	3
223454	3
223647	3
223759	3
224411	3
225189	3
225190	3
225304	3
225757	3
226152	3
227073	3
227095	3
227179	3
227387	3
227698	3
229026	3
229565	3
229642	3
230133	3
230927	3
231041	3
231082	3
231402	3
232688	3
234279	3
234286	3
236494	3
236539	3
239770	3
242309	3
243922	3
244376	3
244694	3
245509	3
245934	3
246142	3
246159	3
246286	3
247620	3
250430	3
250912	3
252065	3
252738	3
254161	3
254963	3
255034	3
255337	3
255528	3
255697	3
256366	3
256768	3
257694	3
257866	3
258315	3
259458	3
261817	3
262380	3
262664	3
262773	3
263055	3
263959	3
265002	3
265193	3
265199	3
265390	3
266535	3
269429	3
270257	3
271892	3
273900	3
274044	3
274048	3
274827	3
275413	3
275724	3
275783	3
275859	3
275942	3
278487	3
278720	3
279091	3
279908	3
281513	3
281541	3
281566	3
282128	3
282808	3
285467	3
286073	3
287200	3
288028	3
289087	3
290828	3
291086	3
291309	3
291589	3
292174	3
292246	3
292487	3
292560	3
292764	3
292893	3
293078	3
294048	3
294059	3
294060	3
294061	3
294062	3
294213	3
294673	3
295067	3
295345	3
295638	3
296245	3
296353	3
296403	3
296743	3
296994	3
300317	3
300335	3
300715	3
300748	3
300869	3
302515	3
303592	3
304091	3
304400	3
305044	3
305423	3
305994	3
306262	3
306340	3
306880	3
310204	3
310238	3
310573	3
311337	3
312598	3
312619	3
313032	3
313546	3
314419	3
316353	3
317485	3
318048	3
318242	3
318256	3
318261	3
318309	3
318340	3
318869	3
319813	3
320804	3
321854	3
322015	3
322237	3
323513	3
324360	3
324433	3
324579	3
324686	3
325229	3
325500	3
325656	3
326273	3
327799	3
327822	3
328484	3
328501	3
329358	3
331666	3
333878	3
334651	3
334941	3
337028	3
338185	3
338765	3
339066	3
339405	3
339532	3
339533	3
339614	3
339772	3
340042	3
341619	3
343776	3
344091	3
345163	3
346415	3
346476	3
346504	3
346672	3
347388	3
347390	3
348811	3
350727	3
351026	3
351626	3
351814	3
352732	3
353846	3
354828	3
355992	3
355999	3
356676	3
357872	3
359445	3
361531	3
363256	3
365749	3
365891	3
366021	3
367060	3
369038	3
369320	3
369795	3
372250	3
374594	3
375192	3
375567	3
377852	3
379080	3
380964	3
381815	3
382859	3
383508	3
383798	3
385603	3
387030	3
388396	3
388633	3
389458	3
392726	3
393856	3
397878	3
399591	3
399702	3
399998	3
403358	3
409626	3
409660	3
410547	3
414218	3
414305	3
415252	3
416183	3
420785	3
423018	3
423046	3
424104	3
424950	3
425331	3
425684	3
425756	3
434307	3
434656	3
434815	3
434836	3
434940	3
437424	3
437598	3
439169	3
441870	3
442622	3
442782	3
443388	3
444831	3
445560	3
445975	3
446210	3
446506	3
446778	3
446906	3
447037	3
447964	3
451571	3
452038	3
453665	3
453672	3
453731	3
454267	3
454463	3
454638	3
455023	3
456568	3
457907	3
458868	3
459137	3
460946	3
462469	3
463971	3
464265	3
466111	3
466997	3
469124	3
474700	3
475777	3
476896	3
478335	3
479842	3
480195	3
481903	3
483332	3
484269	3
485940	3
486047	3
486852	3
488105	3
489824	3
492262	3
492794	3
493111	3
493341	3
494439	3
495591	3
498090	3
498419	3
498608	3
499636	3
499796	3
500933	3
503240	3
507373	3
508264	3
508450	3
509545	3
512985	3
514482	3
515744	3
516498	3
517786	3
518266	3
521665	3
523016	3
524631	3
525849	3
526582	3
528517	3
533051	3
533207	3
534136	3
535076	3
538986	3
539794	3
542633	3
543074	3
543174	3
543415	3
545294	3
546449	3
546601	3
546804	3
547832	3
548110	3
548204	3
548219	3
548409	3
548567	3
551028	3
553112	3
553214	3
558480	3
561095	3
561191	3
563471	3
564405	3
564849	3
565924	3
566970	3
569004	3
569139	3
571411	3
571632	3
571772	3
573109	3
575251	3
575435	3
579251	3
579349	3
582430	3
583818	3
586063	3
586280	3
586502	3
586700	3
586967	3
590653	3
592680	3
593237	3
593382	3
594438	3
601770	3
601915	3
603886	3
605096	3
606076	3
607590	3
614753	3
615639	3
617011	3
617541	3
617594	3
618111	3
627502	3
628996	3
629443	3
633188	3
633901	3
633917	3
635873	3
636992	3
637279	3
637493	3
637844	3
637899	3
638538	3
638698	3
639664	3
641137	3
641285	3
641654	3
641832	3
641834	3
641836	3
642211	3
642328	3
13	4
15	4
40	4
78	4
116	4
121	4
140	4
242	4
249	4
255	4
274	4
276	4
291	4
305	4
306	4
314	4
376	4
426	4
455	4
470	4
511	4
517	4
519	4
714	4
740	4
760	4
762	4
790	4
794	4
811	4
823	4
875	4
881	4
905	4
963	4
982	4
1024	4
1071	4
1155	4
1203	4
1249	4
1455	4
1531	4
1709	4
1970	4
1993	4
1999	4
2057	4
2093	4
2252	4
2711	4
2849	4
2856	4
2890	4
3179	4
3220	4
3222	4
3406	4
3440	4
3488	4
3584	4
3622	4
3670	4
3686	4
3836	4
3911	4
3935	4
4079	4
4228	4
4295	4
4396	4
4422	4
4921	4
5036	4
5094	4
5205	4
5418	4
5502	4
5510	4
5541	4
5573	4
5621	4
5768	4
5825	4
5873	4
5906	4
5962	4
6001	4
6035	4
6113	4
6158	4
6169	4
6230	4
6538	4
6577	4
6663	4
6704	4
6762	4
6766	4
6771	4
6899	4
6931	4
7115	4
7146	4
7220	4
7365	4
7371	4
7546	4
7561	4
7735	4
7791	4
7794	4
7797	4
7798	4
7823	4
7858	4
7942	4
7977	4
8008	4
8036	4
8168	4
8170	4
8227	4
8580	4
8706	4
